STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-TMIN-NORMAL,DLY-TMAX-NORMAL,MTD-PRCP-NORMAL
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100704,623,825,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100705,624,825,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100706,625,826,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100707,626,826,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100708,627,826,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100709,627,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100710,628,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100711,629,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100712,629,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100713,629,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100714,630,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100715,630,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100716,630,827,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100717,631,826,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100718,631,826,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100719,631,826,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100720,631,826,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100721,631,825,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100722,631,825,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100723,631,825,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100724,630,824,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100725,630,824,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100726,630,824,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100727,630,823,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100728,629,823,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100729,629,823,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100730,629,822,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100731,628,822,383
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100801,628,822,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100802,628,822,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100803,627,821,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100804,627,821,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100805,626,821,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100806,626,821,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100807,625,820,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100808,624,820,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100809,624,820,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100810,623,819,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100811,622,819,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100812,621,819,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100813,621,818,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100814,620,818,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100815,619,817,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100816,618,817,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100817,617,816,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100818,615,815,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100819,614,815,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100820,613,814,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100821,611,813,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100822,610,812,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100823,608,810,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100824,607,809,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100825,605,808,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100826,603,806,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100827,601,804,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100828,599,802,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100829,597,801,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100830,595,798,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100831,592,796,348
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100901,590,794,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100902,587,791,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100903,584,789,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100904,582,786,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100905,579,783,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100906,576,780,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100907,573,777,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100908,569,773,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100909,566,770,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100910,563,766,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100911,559,763,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100912,555,759,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100913,552,755,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100914,548,751,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100915,544,747,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100916,540,743,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100917,536,739,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100918,532,735,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100919,528,731,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100920,524,727,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100921,520,722,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100922,516,718,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100923,512,714,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100924,507,709,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100925,503,705,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100926,499,701,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100927,495,697,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100928,491,692,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100929,487,688,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20100930,483,684,311
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101001,479,680,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101002,475,676,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101003,471,672,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101004,467,668,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101005,463,664,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101006,460,660,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101007,456,657,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101008,452,653,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101009,449,649,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101010,445,646,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101011,442,642,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101012,439,638,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101013,435,635,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101014,432,632,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101015,429,628,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101016,426,625,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101017,423,622,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101018,421,618,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101019,418,615,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101020,415,612,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101021,412,609,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101022,410,605,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101023,407,602,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101024,405,599,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101025,402,596,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101026,400,592,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101027,398,589,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101028,395,586,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101029,393,582,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101030,391,579,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101031,388,575,229
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101101,386,572,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101102,384,568,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101103,381,565,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101104,379,561,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101105,376,557,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101106,374,553,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101107,372,549,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101108,369,545,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101109,367,541,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101110,364,537,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101111,361,533,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101112,359,529,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101113,356,524,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101114,353,520,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101115,350,516,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101116,347,511,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101117,344,507,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101118,341,502,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101119,338,498,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101120,335,493,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101121,332,488,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101122,329,484,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101123,326,479,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101124,322,475,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101125,319,470,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101126,316,466,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101127,312,461,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101128,309,457,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101129,305,452,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101130,302,448,323
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101201,299,443,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101202,295,439,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101203,292,435,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101204,288,431,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101205,285,427,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101206,281,423,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101207,278,419,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101208,275,415,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101209,271,412,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101210,268,408,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101211,265,405,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101212,262,401,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101213,259,398,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101214,256,395,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101215,253,392,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101216,250,389,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101217,247,387,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101218,244,384,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101219,242,382,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101220,239,379,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101221,237,377,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101222,235,375,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101223,232,373,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101224,230,371,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101225,228,369,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101226,226,368,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101227,225,366,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101228,223,365,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101229,221,363,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101230,220,362,0
GHCND:USW00094823,PITTSBURGH INTL AP PA US,341,40.48459,-80.21448,20101231,219,361,285
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100101,365,468,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100102,366,469,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100103,367,470,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100104,368,471,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100105,369,472,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100106,370,473,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100107,371,475,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100108,371,476,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100109,372,477,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100110,373,479,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100111,373,480,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100112,374,481,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100113,375,483,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100114,375,484,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100115,375,486,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100116,376,487,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100117,376,488,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100118,376,489,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100119,376,491,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100120,376,492,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100121,376,493,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100122,376,494,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100123,376,495,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100124,375,496,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100125,375,497,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100126,375,498,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100127,374,499,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100128,374,500,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100129,374,501,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100130,373,502,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100131,373,502,547
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100201,372,503,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100202,372,504,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100203,371,504,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100204,371,505,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100205,370,506,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100206,370,507,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100207,370,507,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100208,369,508,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100209,369,509,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100210,369,509,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100211,369,510,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100212,369,511,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100213,369,512,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100214,369,512,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100215,369,513,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100216,369,514,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100217,369,515,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100218,370,516,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100219,370,517,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100220,371,518,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100221,371,519,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100222,372,521,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100223,373,522,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100224,374,523,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100225,375,524,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100226,376,526,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100227,377,527,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100228,378,529,352
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100301,379,530,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100302,380,532,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100303,381,533,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100304,383,535,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100305,384,536,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100306,385,538,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100307,386,540,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100308,388,541,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100309,389,543,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100310,390,545,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100311,392,546,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100312,393,548,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100313,394,550,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100314,396,551,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100315,397,553,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100316,398,555,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100317,399,556,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100318,400,558,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100319,401,559,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100320,402,561,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100321,404,562,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100322,405,564,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100323,405,565,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100324,406,567,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100325,407,568,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100326,408,570,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100327,409,571,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100328,410,572,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100329,411,574,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100330,411,575,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100331,412,576,385
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100401,413,578,0
